epoch,train_loss,val_auc,val_f1_0_5,val_far_0_5,val_frr_0_5
1,0.8194933425296437,0.39952437574316285,0.5308056872037915,0.3563218390804598,0.7816091954022989
2,0.7961354472420432,0.4148500462412472,0.5346534653465347,0.3793103448275862,0.7011494252873564
3,0.7843792817809365,0.43532831285506673,0.5185185185185185,0.4367816091954023,0.6091954022988506
4,0.7789241942492399,0.4560708151671291,0.5108695652173914,0.45977011494252873,0.5747126436781609
5,0.7517532923004844,0.47100013211784914,0.4880952380952381,0.5287356321839081,0.45977011494252873
6,0.7516766515645114,0.4844761527282336,0.49333333333333335,0.5747126436781609,0.2988505747126437
7,0.781629128889604,0.4962346413000397,0.45454545454545453,0.6551724137931034,0.1724137931034483
8,0.7646029808304526,0.509974897608667,0.46616541353383456,0.6436781609195402,0.1724137931034483
9,0.7229908758943732,0.5210727969348659,0.4307692307692308,0.6781609195402298,0.1724137931034483
10,0.7154709913513877,0.5312458713172149,0.4,0.7126436781609196,0.14942528735632185
11,0.7137960737401788,0.5476284846082706,0.4065040650406504,0.7126436781609196,0.12643678160919541
12,0.7327655228701505,0.571277579601004,0.38333333333333336,0.735632183908046,0.11494252873563218
13,0.7048543745821173,0.6043070418813581,0.37606837606837606,0.7471264367816092,0.09195402298850575
14,0.6829610737887296,0.6364116792178623,0.3793103448275862,0.7471264367816092,0.08045977011494253
15,0.6960707631978121,0.6712907913859163,0.375,0.7586206896551724,0.04597701149425287
16,0.7247803807258606,0.7011494252873562,0.39285714285714285,0.7471264367816092,0.034482758620689655
17,0.6340409029613842,0.728629937904611,0.40350877192982454,0.735632183908046,0.04597701149425287
18,0.6487175605513833,0.7473906724798519,0.41379310344827586,0.7241379310344828,0.05747126436781609
19,0.6055622859434648,0.760073985995508,0.41739130434782606,0.7241379310344828,0.04597701149425287
20,0.6250937526876276,0.7674725855463074,0.4576271186440678,0.6896551724137931,0.04597701149425287
21,0.6018961776386608,0.7746069493988639,0.4426229508196721,0.6896551724137931,0.09195402298850575
22,0.5940857610919259,0.777513542079535,0.5,0.632183908045977,0.10344827586206896
23,0.5442670827562158,0.7748711850971066,0.47619047619047616,0.6551724137931034,0.10344827586206896
24,0.5726161734624342,0.7753996564935922,0.48854961832061067,0.632183908045977,0.13793103448275862
25,0.5446492596106096,0.7763244814374421,0.5441176470588235,0.5747126436781609,0.13793103448275862
26,0.5592888431115584,0.775928127890078,0.5074626865671642,0.6091954022988506,0.14942528735632185
27,0.5087615955959667,0.7753996564935923,0.5467625899280576,0.5632183908045977,0.16091954022988506
28,0.4854411645369096,0.7717003567181926,0.5972222222222222,0.5057471264367817,0.16091954022988506
29,0.5093462114984338,0.7763244814374423,0.6013986013986014,0.5057471264367817,0.14942528735632185
30,0.505599322644147,0.7871581450653983,0.5972222222222222,0.5057471264367817,0.16091954022988506
31,0.4809810058637099,0.7929713304267407,0.6351351351351351,0.45977011494252873,0.16091954022988506
32,0.4403767856684598,0.8086933544721893,0.6428571428571429,0.4827586206896552,0.09195402298850575
33,0.4936633733185855,0.8080327652265822,0.6712328767123288,0.4367816091954023,0.11494252873563218
34,0.4699456122788516,0.8075042938300964,0.6887417218543046,0.40229885057471265,0.13793103448275862
35,0.44324760274453595,0.8204518430439952,0.6575342465753424,0.4482758620689655,0.12643678160919541
36,0.4394909712401303,0.829567974633373,0.6330935251798561,0.4942528735632184,0.09195402298850575
37,0.4872971854426644,0.8252080856123662,0.6382978723404256,0.4827586206896552,0.10344827586206896
38,0.4631197994405573,0.8254723213106091,0.6666666666666666,0.42528735632183906,0.14942528735632185
39,0.44600837609984656,0.819130664552781,0.6621621621621622,0.4367816091954023,0.13793103448275862
40,0.40498021245002747,0.8186021931562955,0.6578947368421053,0.42528735632183906,0.1724137931034483
41,0.4389695769006556,0.8211124322896024,0.6708860759493671,0.39080459770114945,0.20689655172413793
42,0.39736624739386817,0.8178094860615669,0.6792452830188679,0.3793103448275862,0.20689655172413793
43,0.4319016852162101,0.8333993922578941,0.6708860759493671,0.39080459770114945,0.20689655172413793
44,0.38456497950987384,0.8400052847139649,0.6993865030674846,0.3448275862068966,0.21839080459770116
45,0.38182645765217865,0.83115338882283,0.7195121951219512,0.3218390804597701,0.20689655172413793
46,0.34963487766005774,0.8203197251948738,0.6363636363636364,0.4367816091954023,0.20689655172413793
47,0.39569003744558856,0.8282467961421588,0.6580645161290323,0.41379310344827586,0.19540229885057472
48,0.3719979511065917,0.8505747126436782,0.7337278106508875,0.28735632183908044,0.22988505747126436
49,0.3174370513720946,0.8426476416963932,0.6842105263157895,0.40229885057471265,0.14942528735632185
50,0.3189167231321335,0.8378913991280222,0.7133757961783439,0.3563218390804598,0.16091954022988506
51,0.3487128669565374,0.832738803012287,0.6951219512195121,0.3448275862068966,0.22988505747126436
52,0.3409164696931839,0.8463469414717928,0.6993865030674846,0.3448275862068966,0.21839080459770116
53,0.31295315108516,0.8545382481173207,0.7317073170731707,0.3103448275862069,0.19540229885057472
54,0.32418512349778955,0.8574448407979918,0.7375,0.3218390804597701,0.16091954022988506
55,0.34672883965752344,0.8600871977804201,0.7471264367816092,0.25287356321839083,0.25287356321839083
56,0.32114889134060254,0.8585017835909632,0.7380952380952381,0.28735632183908044,0.21839080459770116
57,0.3189793052998456,0.8676179151803409,0.7407407407407407,0.3103448275862069,0.1724137931034483
58,0.28257771784609015,0.8715814506539834,0.7515151515151515,0.28735632183908044,0.1839080459770115
59,0.27365251020951703,0.8538776588717136,0.7151515151515152,0.3218390804597701,0.21839080459770116
60,0.27508659118955786,0.8713172149557405,0.7215189873417721,0.3448275862068966,0.16091954022988506
61,0.2785737853158604,0.8731668648434403,0.7558139534883721,0.25287356321839083,0.22988505747126436
62,0.27168759161775763,0.870524507861012,0.6928104575163399,0.39080459770114945,0.14942528735632185
63,0.25249030644243414,0.8664288545382481,0.6666666666666666,0.4367816091954023,0.12643678160919541
64,0.2841359918767756,0.8718456863522261,0.7317073170731707,0.3103448275862069,0.19540229885057472
65,0.2926717292178761,0.8591623728365703,0.7151515151515152,0.3218390804597701,0.21839080459770116
66,0.20719472725283017,0.8655040295943982,0.7544910179640718,0.27586206896551724,0.19540229885057472
67,0.25528568164868787,0.8750165147311402,0.7469879518072289,0.28735632183908044,0.19540229885057472
68,0.19269692796197804,0.8788479323556613,0.7692307692307693,0.25287356321839083,0.19540229885057472
69,0.22181233899159866,0.8702602721627692,0.7738095238095238,0.25287356321839083,0.1839080459770115
70,0.21125315671617334,0.8764698110714758,0.7261146496815286,0.3448275862068966,0.14942528735632185
71,0.22535514560612765,0.8817545250363324,0.7816091954022989,0.21839080459770116,0.21839080459770116
72,0.22289985553784805,0.875280750429383,0.783625730994152,0.22988505747126436,0.19540229885057472
73,0.2464786862785166,0.879376403752147,0.7764705882352941,0.2413793103448276,0.19540229885057472
74,0.22841849516738544,0.8825472321310609,0.788235294117647,0.22988505747126436,0.1839080459770115
75,0.22928552465005356,0.8729026291451976,0.7341772151898734,0.3333333333333333,0.14942528735632185
76,0.1851801167834889,0.8739595719381689,0.7484662576687117,0.2988505747126437,0.1724137931034483
77,0.22590302845293825,0.8697318007662835,0.7439024390243902,0.2988505747126437,0.1839080459770115
78,0.20746265216307205,0.8783194609591756,0.7738095238095238,0.25287356321839083,0.1839080459770115
79,0.22499044645916333,0.8838684106222752,0.7953216374269005,0.21839080459770116,0.1839080459770115
80,0.19164216992529956,0.8892852424362532,0.8,0.21839080459770116,0.1724137931034483
