epoch,train_loss,val_auc,val_f1_0_5,val_far_0_5,val_frr_0_5
60,0.24512369761412794,0.8904743030783459,0.7906976744186046,0.21839080459770116,0.19540229885057472
61,0.25886007330634375,0.8888888888888888,0.7719298245614035,0.2413793103448276,0.20689655172413793
62,0.3089838800105182,0.8911348923239529,0.7647058823529411,0.25287356321839083,0.20689655172413793
63,0.24926361035216937,0.8968159598361738,0.7692307692307693,0.25287356321839083,0.19540229885057472
64,0.25202803584662353,0.8961553705905668,0.7861271676300579,0.21839080459770116,0.20689655172413793
65,0.24231575700369748,0.8952305456467169,0.7885714285714286,0.20689655172413793,0.21839080459770116
66,0.2645527476614172,0.8961553705905667,0.7906976744186046,0.21839080459770116,0.19540229885057472
67,0.2323951463807713,0.8944378385519883,0.7954545454545454,0.19540229885057472,0.21839080459770116
68,0.24592908945950595,0.8954947813449596,0.7664670658682635,0.26436781609195403,0.1839080459770115
69,0.2409902187910947,0.8977407847800238,0.7664670658682635,0.26436781609195403,0.1839080459770115
70,0.23596009476618332,0.899722552516845,0.7810650887573964,0.2413793103448276,0.1839080459770115
71,0.20930461991917004,0.9002510239133306,0.788235294117647,0.22988505747126436,0.1839080459770115
72,0.21101771633733402,0.9005152596115734,0.788235294117647,0.22988505747126436,0.1839080459770115
73,0.21703952618620612,0.9032897344431233,0.783625730994152,0.22988505747126436,0.19540229885057472
74,0.21821162646467035,0.9047430307834589,0.7931034482758621,0.20689655172413793,0.20689655172413793
75,0.21620095521211624,0.9032897344431232,0.7976190476190477,0.22988505747126436,0.16091954022988506
76,0.20564188198609787,0.9063284449729159,0.8023255813953488,0.20689655172413793,0.1839080459770115
77,0.2071766717867418,0.9032897344431232,0.8068181818181818,0.1839080459770115,0.20689655172413793
78,0.1979945417154919,0.9055357378781874,0.8047337278106509,0.21839080459770116,0.16091954022988506
79,0.19620838964527304,0.9084423305588585,0.8070175438596491,0.20689655172413793,0.1724137931034483
80,0.19576698033647102,0.9031576165940018,0.788235294117647,0.22988505747126436,0.1839080459770115
