epoch,train_loss,val_auc,val_f1_0_5,val_far_0_5,val_frr_0_5
1,0.795735321261666,0.36794820980314435,0.5308056872037915,0.3563218390804598,0.7816091954022989
2,0.7414702881466259,0.3638525564803805,0.5025641025641026,0.4367816091954023,0.6781609195402298
3,0.7324734005061063,0.37851763773285774,0.4228571428571429,0.5747126436781609,0.5862068965517241
4,0.6851420348340814,0.3845950587924429,0.40476190476190477,0.6091954022988506,0.5402298850574713
5,0.6981961293654009,0.39529660457127763,0.3660130718954248,0.6781609195402298,0.4367816091954023
6,0.6809692491184581,0.41088651076760474,0.3333333333333333,0.7241379310344828,0.3793103448275862
7,0.66582129760222,0.4288545382481173,0.3357664233576642,0.735632183908046,0.3103448275862069
8,0.6818905852057717,0.44986127625842254,0.36496350364963503,0.7126436781609196,0.28735632183908044
9,0.6540091796354814,0.4641300039635355,0.39097744360902253,0.7011494252873564,0.22988505747126436
10,0.6781943006948992,0.473510371251156,0.3816793893129771,0.7126436781609196,0.21839080459770116
11,0.6152902733195912,0.4806447351037125,0.38461538461538464,0.7126436781609196,0.20689655172413793
12,0.596648557619615,0.48976086669309027,0.390625,0.7126436781609196,0.1839080459770115
13,0.6528266776691783,0.5048223014929317,0.3709677419354839,0.735632183908046,0.16091954022988506
14,0.6048464775085449,0.5196195005945303,0.384,0.7241379310344828,0.16091954022988506
15,0.5845889828421853,0.5465715418152992,0.34710743801652894,0.7586206896551724,0.14942528735632185
16,0.6326892159201882,0.5801294754921389,0.34782608695652173,0.7701149425287356,0.09195402298850575
17,0.5878463793884624,0.6165940018496499,0.35398230088495575,0.7701149425287356,0.06896551724137931
18,0.5511328767646443,0.6438102787686616,0.35398230088495575,0.7701149425287356,0.06896551724137931
19,0.5567170435732062,0.6629673668912669,0.41025641025641024,0.7241379310344828,0.06896551724137931
20,0.5434809706427834,0.6751222090104373,0.4297520661157025,0.7011494252873564,0.09195402298850575
21,0.5428264249454845,0.6971858898137139,0.43902439024390244,0.6896551724137931,0.10344827586206896
22,0.5002767985517328,0.7180605099748977,0.43902439024390244,0.6896551724137931,0.10344827586206896
23,0.47814844006841833,0.725459109525697,0.43333333333333335,0.7011494252873564,0.08045977011494253
24,0.5127155672420155,0.7341788875677103,0.4369747899159664,0.7011494252873564,0.06896551724137931
25,0.5211621577089484,0.7434271370062095,0.423728813559322,0.7126436781609196,0.06896551724137931
26,0.5395718948407606,0.7462016118377592,0.45161290322580644,0.6781609195402298,0.10344827586206896
27,0.5354027883573012,0.7450125511956667,0.5303030303030303,0.5977011494252874,0.11494252873563218
28,0.4709956104105169,0.737217598097503,0.6099290780141844,0.5057471264367817,0.12643678160919541
29,0.46047477288679645,0.7389351301360814,0.6,0.5172413793103449,0.12643678160919541
30,0.5197927870533683,0.751486325802616,0.6099290780141844,0.5057471264367817,0.12643678160919541
31,0.46050812981345435,0.7720967102655568,0.5263157894736842,0.5977011494252874,0.12643678160919541
32,0.44267607683485205,0.7744748315497424,0.49612403100775193,0.632183908045977,0.11494252873563218
33,0.484168832952326,0.7726251816620425,0.5263157894736842,0.5977011494252874,0.12643678160919541
34,0.46601654995571484,0.7719645924164354,0.6301369863013698,0.47126436781609193,0.14942528735632185
35,0.3890531306917017,0.7835909631391201,0.6482758620689655,0.45977011494252873,0.12643678160919541
36,0.4470986154946414,0.7966706302021404,0.549618320610687,0.5862068965517241,0.09195402298850575
37,0.42261439290913666,0.8043334654511824,0.5196850393700787,0.6206896551724138,0.08045977011494253
38,0.46265640583905304,0.8049940546967895,0.5925925925925926,0.5402298850574713,0.09195402298850575
39,0.4783261635086753,0.7948209803144405,0.5925925925925926,0.5402298850574713,0.09195402298850575
40,0.4242458776994185,0.7883472057074911,0.6388888888888888,0.47126436781609193,0.12643678160919541
41,0.393297097899697,0.7940282732197119,0.625,0.4827586206896552,0.13793103448275862
42,0.3924214541912079,0.806050997489761,0.6530612244897959,0.4482758620689655,0.13793103448275862
43,0.36030594598163257,0.8230942000264236,0.6231884057971014,0.5057471264367817,0.09195402298850575
44,0.355817586183548,0.8320782137666799,0.5606060606060606,0.5747126436781609,0.09195402298850575
45,0.38698164305903693,0.8299643281807373,0.6938775510204082,0.41379310344827586,0.10344827586206896
46,0.3297148495912552,0.821640903686088,0.6666666666666666,0.4367816091954023,0.12643678160919541
47,0.3033883707089858,0.8220372572334522,0.6577181208053692,0.4367816091954023,0.14942528735632185
48,0.32926587624983356,0.826397146254459,0.7080745341614907,0.3448275862068966,0.19540229885057472
49,0.30168576674027875,0.8388162240718721,0.7169811320754716,0.3448275862068966,0.1724137931034483
50,0.3152075545354323,0.8417228167525432,0.7073170731707317,0.3333333333333333,0.21839080459770116
