epoch,train_loss,val_auc,val_f1_0_5,val_far_0_5,val_frr_0_5
1,0.807639398358085,0.37257233452239397,0.5327102803738317,0.3448275862068966,0.8045977011494253
2,0.7596715309403159,0.38063152331880035,0.5125628140703518,0.41379310344827586,0.7011494252873564
3,0.7533684101971713,0.3989959043466772,0.4808743169398907,0.4942528735632184,0.5977011494252874
4,0.7214066711339083,0.40507332540626234,0.41420118343195267,0.5977011494252874,0.5402298850574713
5,0.725326890295202,0.41022592152199766,0.3841059602649007,0.6666666666666666,0.40229885057471265
6,0.7037159096110951,0.42674065266217465,0.38620689655172413,0.6781609195402298,0.3448275862068966
7,0.7082484093579379,0.44193420531113753,0.35036496350364965,0.7241379310344828,0.2988505747126437
8,0.6832370568405498,0.46095917558462146,0.39705882352941174,0.6896551724137931,0.25287356321839083
9,0.6844725879755887,0.4758884925353415,0.40601503759398494,0.6896551724137931,0.21839080459770116
10,0.7056998447938398,0.49306381292112567,0.40625,0.7011494252873564,0.1724137931034483
11,0.6468377655202692,0.506804069229753,0.3968253968253968,0.7126436781609196,0.16091954022988506
12,0.6684985756874084,0.5274144536926939,0.3968253968253968,0.7126436781609196,0.16091954022988506
13,0.6783398335630243,0.5467036596644206,0.3902439024390244,0.7241379310344828,0.13793103448275862
14,0.6309731114994396,0.5722024045448539,0.38016528925619836,0.735632183908046,0.12643678160919541
15,0.6058972911401228,0.5977011494252873,0.358974358974359,0.7586206896551724,0.10344827586206896
16,0.6647101261399009,0.6276919011758488,0.3559322033898305,0.7586206896551724,0.11494252873563218
17,0.6241001866080544,0.661117717003567,0.3898305084745763,0.735632183908046,0.09195402298850575
18,0.600885884328322,0.6848989298454222,0.42016806722689076,0.7126436781609196,0.08045977011494253
19,0.6118679967793551,0.6992997753996565,0.4406779661016949,0.7011494252873564,0.05747126436781609
20,0.5669385276057504,0.7139648566521337,0.42735042735042733,0.7126436781609196,0.05747126436781609
21,0.6253381886265494,0.7250627559783328,0.4715447154471545,0.6666666666666666,0.08045977011494253
22,0.529096698219126,0.7376139516448672,0.5190839694656488,0.6091954022988506,0.11494252873563218
23,0.532631825317036,0.7459373761395165,0.5263157894736842,0.5977011494252874,0.12643678160919541
24,0.5244618220762773,0.7491082045184305,0.4806201550387597,0.6436781609195402,0.12643678160919541
25,0.5376754944974725,0.7555819791253798,0.484375,0.6436781609195402,0.11494252873563218
26,0.5093451359055259,0.7631126965253006,0.5038167938931297,0.6206896551724138,0.12643678160919541
27,0.4933328249237754,0.7629805786761792,0.5588235294117647,0.5632183908045977,0.12643678160919541
28,0.4569331163709814,0.7554498612762583,0.5797101449275363,0.5402298850574713,0.12643678160919541
29,0.48485287482088263,0.7536002113885585,0.5693430656934306,0.5517241379310345,0.12643678160919541
30,0.488625396381725,0.7747390672479851,0.5857142857142857,0.5287356321839081,0.13793103448275862
31,0.481484437530691,0.7793631919672348,0.6153846153846154,0.4942528735632184,0.13793103448275862
32,0.42243492603302,0.776588717135685,0.5797101449275363,0.5402298850574713,0.12643678160919541
33,0.5036871351978995,0.7724930638129212,0.6258503401360545,0.47126436781609193,0.16091954022988506
34,0.47890427708625793,0.7730215352094069,0.64,0.4482758620689655,0.1724137931034483
35,0.3984152512116866,0.7798916633637204,0.6142857142857143,0.5057471264367817,0.11494252873563218
36,0.4450230733914809,0.7904610912934338,0.6131386861313869,0.5172413793103449,0.09195402298850575
37,0.41282775456255133,0.7950852160126833,0.6382978723404256,0.4827586206896552,0.10344827586206896
38,0.45856725898655976,0.8028801691108469,0.6482758620689655,0.45977011494252873,0.12643678160919541
39,0.4850417429750616,0.7913859162372836,0.6580645161290323,0.41379310344827586,0.19540229885057472
40,0.41722862828861584,0.7917822697846479,0.6447368421052632,0.4367816091954023,0.1839080459770115
41,0.399347722530365,0.8023516977143612,0.6344827586206897,0.47126436781609193,0.13793103448275862
42,0.4233653328635476,0.8228299643281808,0.6330935251798561,0.4942528735632184,0.09195402298850575
43,0.409105430949818,0.824811732065002,0.6433566433566433,0.47126436781609193,0.11494252873563218
44,0.3752944821661169,0.822962082177302,0.6433566433566433,0.47126436781609193,0.11494252873563218
45,0.3747380484234203,0.817545250363324,0.7037037037037037,0.3448275862068966,0.20689655172413793
46,0.3398063264109872,0.8236226714229092,0.6666666666666666,0.4367816091954023,0.12643678160919541
47,0.3376321332021193,0.8373629277315366,0.6666666666666666,0.41379310344827586,0.1724137931034483
48,0.3249932012774728,0.8443651737349716,0.7160493827160493,0.3333333333333333,0.19540229885057472
49,0.32188470526175067,0.840005284713965,0.7088607594936709,0.3563218390804598,0.1724137931034483
50,0.2866227220405232,0.8363059849385652,0.6951219512195121,0.3448275862068966,0.22988505747126436
51,0.30747760425914417,0.8398731668648435,0.6956521739130435,0.3563218390804598,0.20689655172413793
52,0.32208115539767523,0.8468754128682785,0.718562874251497,0.3103448275862069,0.22988505747126436
53,0.3211257647384297,0.8434403487911217,0.7218934911242604,0.2988505747126437,0.2413793103448276
54,0.3068749091841958,0.8404016382613291,0.7261904761904762,0.2988505747126437,0.22988505747126436
55,0.3018725805661895,0.8459505879244286,0.7116564417177914,0.3333333333333333,0.20689655172413793
56,0.3159991624680432,0.8468754128682785,0.6923076923076923,0.3793103448275862,0.1724137931034483
57,0.28423316370357166,0.850838948341921,0.7239263803680982,0.3218390804597701,0.19540229885057472
58,0.26949879933487286,0.849253534152464,0.7295597484276729,0.3333333333333333,0.16091954022988506
59,0.26807274601676245,0.8534813053243493,0.717948717948718,0.3563218390804598,0.14942528735632185
60,0.2754976058548147,0.8472717664156428,0.7051282051282052,0.367816091954023,0.16091954022988506
61,0.28124852072108875,0.8464790593209142,0.7272727272727273,0.3103448275862069,0.20689655172413793
62,0.2001956653865901,0.8444972915840929,0.6928104575163399,0.39080459770114945,0.14942528735632185
63,0.2862521917982535,0.8575769586471133,0.7640449438202247,0.21839080459770116,0.26436781609195403
64,0.2756028446284207,0.8668252080856124,0.7407407407407407,0.3103448275862069,0.1724137931034483
65,0.2390461482784965,0.8657682652926411,0.7530864197530864,0.2988505747126437,0.16091954022988506
66,0.2265759367834438,0.8692033293697978,0.7590361445783133,0.27586206896551724,0.1839080459770115
67,0.23295389793135904,0.8751486325802617,0.7560975609756098,0.28735632183908044,0.1724137931034483
68,0.2361190915107727,0.8713172149557405,0.7354838709677419,0.3448275862068966,0.12643678160919541
69,0.23287027396939017,0.8637864975558198,0.7790697674418605,0.22988505747126436,0.20689655172413793
70,0.23099528117613358,0.8647113224996698,0.7530864197530864,0.2988505747126437,0.16091954022988506
71,0.1863619089126587,0.8670894437838552,0.7317073170731707,0.3103448275862069,0.19540229885057472
72,0.20101922276345166,0.8670894437838552,0.7784431137724551,0.25287356321839083,0.1724137931034483
73,0.1926594583148306,0.8664288545382481,0.7515151515151515,0.28735632183908044,0.1839080459770115
74,0.16528078575025906,0.8606156691769058,0.7215189873417721,0.3448275862068966,0.16091954022988506
75,0.18347071653062647,0.8669573259347337,0.7295597484276729,0.3333333333333333,0.16091954022988506
76,0.18757361038164658,0.8631259083102127,0.7421383647798742,0.3218390804597701,0.14942528735632185
77,0.15931310707872565,0.871449332804862,0.7354838709677419,0.3448275862068966,0.12643678160919541
78,0.21030869809063998,0.8734311005416833,0.7453416149068323,0.3103448275862069,0.16091954022988506
79,0.19523580101403323,0.8685427401241907,0.7664670658682635,0.26436781609195403,0.1839080459770115
80,0.1651378825984218,0.8740916897872902,0.7738095238095238,0.25287356321839083,0.1839080459770115
