threshold,accuracy,precision_spoof,recall_spoof,f1_spoof,roc_auc,pr_auc,far_attack_pass_rate,frr_genuine_reject_rate,attack_pass_rate,attack_block_rate,genuine_pass_rate,tn,fp,fn,tp,n,positive_spoof_count,negative_live_count,model,split,parameter_count
0.5,0.8390804597701149,0.8314606741573034,0.8505747126436781,0.8409090909090909,0.9051393843308231,0.9032380184072726,0.14942528735632185,0.1724137931034483,0.14942528735632185,0.8505747126436781,0.8275862068965517,72,15,13,74,174,87,87,gru_v3_w3.0,valid,5217
0.5,0.7566137566137566,0.7948717948717948,0.6739130434782609,0.7294117647058823,0.8570147915732855,0.8281366671376978,0.32608695652173914,0.16494845360824742,0.32608695652173914,0.6739130434782609,0.8350515463917526,81,16,30,62,189,92,97,gru_v3_w3.0,test,5217
